ID,date,NO.8,NO.13,NO.17,NO.21,NO.28,NO.33
11792,2018/8/8 21:32,4.48,14.71,11.31,10.45,7.34,14.93
11793,2018/8/8 22:32,4.5,14.72,11.3,10.43,7.37,14.88
11794,2018/8/8 23:32,4.48,14.72,11.3,10.44,7.41,14.85
11795,2018/8/9 0:32,4.48,14.72,11.3,10.45,7.45,14.83
11796,2018/8/9 1:32,4.49,14.72,11.3,10.43,7.47,14.82
11797,2018/8/9 2:32,4.49,14.71,11.29,10.42,7.51,14.82
11798,2018/8/9 3:32,4.5,14.71,11.29,10.4,7.53,14.82
11799,2018/8/9 4:32,4.5,14.72,11.3,10.42,7.55,14.81
11800,2018/8/9 5:32,4.51,14.72,11.31,10.41,7.57,14.81
11801,2018/8/9 6:32,4.5,14.73,11.3,10.42,7.62,14.88
11802,2018/8/9 7:32,4.48,14.72,11.29,10.44,7.71,14.99
11803,2018/8/9 8:32,4.48,14.71,11.31,10.43,7.87,15.19
11804,2018/8/9 9:32,4.48,14.72,11.3,10.43,7.94,15.31
11813,2018/8/9 18:32,4.49,14.7,11.29,10.44,7.44,15.26
11814,2018/8/9 19:32,4.49,14.71,11.29,10.45,7.35,15.1
11815,2018/8/9 20:32,4.49,14.71,11.3,10.44,7.33,15
11816,2018/8/9 21:32,4.48,14.71,11.29,10.45,7.35,14.93
11817,2018/8/9 22:32,4.47,14.71,11.3,10.44,7.38,14.89
11818,2018/8/9 23:32,4.49,14.71,11.31,10.43,7.41,14.87
11819,2018/8/10 0:32,4.49,14.72,11.28,10.44,7.45,14.86
11820,2018/8/10 1:32,4.48,14.72,11.29,10.44,7.5,14.85
11821,2018/8/10 2:32,4.48,14.72,11.3,10.43,7.51,14.84
11822,2018/8/10 3:32,4.49,14.72,11.3,10.43,7.55,14.84
11823,2018/8/10 4:32,4.49,14.71,11.3,10.41,7.57,14.84
11824,2018/8/10 5:32,4.51,14.72,11.3,10.41,7.57,14.83
11825,2018/8/10 6:32,4.5,14.71,11.29,10.42,7.62,14.89
11826,2018/8/10 7:32,4.48,14.72,11.29,10.44,7.8,15.09
11827,2018/8/10 8:32,4.49,14.71,11.29,10.42,7.94,15.26
11828,2018/8/10 9:32,4.48,14.71,11.29,10.4,8.02,15.38
11837,2018/8/10 18:32,4.49,14.72,11.29,10.44,7.42,15.3
11838,2018/8/10 19:32,4.5,14.71,11.3,10.45,7.33,15.13
11839,2018/8/10 20:32,4.49,14.72,11.3,10.44,7.31,15.02
11840,2018/8/10 21:32,4.5,14.71,11.3,10.43,7.33,14.94
11841,2018/8/10 22:32,4.5,14.72,11.3,10.44,7.34,14.87
11842,2018/8/10 23:32,4.5,14.71,11.3,10.45,7.39,14.84
11843,2018/8/11 0:32,4.5,14.72,11.3,10.44,7.44,14.82
11844,2018/8/11 1:32,4.5,14.71,11.3,10.43,7.49,14.82
11845,2018/8/11 2:32,4.5,14.72,11.3,10.42,7.53,14.81
11846,2018/8/11 3:32,4.5,14.71,11.29,10.41,7.56,14.81
11847,2018/8/11 4:32,4.5,14.72,11.29,10.41,7.58,14.82
11848,2018/8/11 5:32,4.51,14.72,11.29,10.42,7.59,14.83
11849,2018/8/11 6:32,4.5,14.72,11.29,10.41,7.64,14.88
11850,2018/8/11 7:32,4.5,14.71,11.3,10.44,7.82,15.11
11851,2018/8/11 8:32,4.5,14.71,11.29,10.41,7.97,15.28
11861,2018/8/11 18:32,4.51,14.7,11.3,10.45,7.41,15.26
11862,2018/8/11 19:32,4.5,14.71,11.3,10.45,7.33,15.11
11863,2018/8/11 20:32,4.5,14.72,11.29,10.45,7.32,15.02
11864,2018/8/11 21:32,4.5,14.7,11.3,10.44,7.34,14.95
11865,2018/8/11 22:32,4.5,14.72,11.3,10.44,7.38,14.91
11866,2018/8/11 23:32,4.5,14.7,11.3,10.43,7.43,14.89
11867,2018/8/12 0:32,4.51,14.71,11.29,10.42,7.48,14.87
11868,2018/8/12 1:32,4.5,14.71,11.28,10.42,7.52,14.88
11869,2018/8/12 2:32,4.5,14.71,11.29,10.42,7.55,14.88
11870,2018/8/12 3:32,4.51,14.7,11.29,10.42,7.58,14.89
11871,2018/8/12 4:32,4.51,14.71,11.29,10.42,7.59,14.91
11872,2018/8/12 5:32,4.5,14.71,11.29,10.42,7.6,14.91
11873,2018/8/12 6:32,4.5,14.7,11.3,10.4,7.61,14.91
11874,2018/8/12 7:32,4.5,14.71,11.29,10.41,7.76,15.07
11875,2018/8/12 8:32,4.51,14.71,11.3,10.43,7.84,15.21
11876,2018/8/12 9:32,4.5,14.72,11.29,10.44,7.81,15.23
11877,2018/8/12 10:32,4.51,14.71,11.29,10.44,7.95,15.41
11878,2018/8/12 11:32,4.61,14.72,11.29,10.41,7.64,15.09
11879,2018/8/12 12:32,4.62,14.73,11.29,10.39,7.56,14.98
11880,2018/8/12 13:32,4.51,14.72,11.29,10.41,7.63,15.1
11881,2018/8/12 14:32,4.51,14.71,11.3,10.43,7.67,15.23
11882,2018/8/12 15:32,4.51,14.72,11.29,10.43,7.66,15.2
11883,2018/8/12 16:32,4.59,14.71,11.27,10.4,7.52,14.97
11884,2018/8/12 17:32,4.59,14.72,11.29,10.4,7.51,14.94
11885,2018/8/12 18:32,4.6,14.74,11.3,10.39,7.53,14.91
11886,2018/8/12 19:32,4.59,14.73,11.29,10.39,7.54,14.86
11887,2018/8/12 20:32,4.6,14.73,11.29,10.38,7.55,14.84
11888,2018/8/12 21:32,4.6,14.72,11.29,10.38,7.58,14.86
11889,2018/8/12 22:32,4.61,14.73,11.3,10.38,7.6,14.86
11890,2018/8/12 23:32,4.61,14.74,11.28,10.37,7.6,14.89
11891,2018/8/13 0:32,4.61,14.74,11.29,10.37,7.63,14.92
11892,2018/8/13 1:32,4.6,14.73,11.28,10.34,7.63,14.95
11893,2018/8/13 2:32,4.65,14.74,11.29,10.35,7.63,14.96
11894,2018/8/13 3:32,4.64,14.74,11.28,10.35,7.63,14.97
11895,2018/8/13 4:32,4.62,14.74,11.29,10.35,7.62,14.98
11896,2018/8/13 5:32,4.63,14.74,11.28,10.35,7.62,14.97
11897,2018/8/13 6:32,4.61,14.73,11.28,10.34,7.62,14.98
11898,2018/8/13 7:32,4.61,14.74,11.28,10.34,7.62,14.98
11899,2018/8/13 8:32,4.61,14.75,11.28,10.36,7.63,14.99
11900,2018/8/13 9:32,4.61,14.75,11.27,10.37,7.67,15.05
11901,2018/8/13 10:32,4.53,14.72,11.3,10.4,7.78,15.23
11902,2018/8/13 11:32,4.52,14.71,11.3,10.41,7.85,15.35
11903,2018/8/13 12:32,4.52,14.72,11.29,10.41,7.8,15.35
11908,2018/8/13 17:32,4.52,14.71,11.29,10.43,7.67,15.37
11909,2018/8/13 18:32,4.51,14.71,11.3,10.41,7.56,15.22
11910,2018/8/13 19:32,4.51,14.72,11.3,10.41,7.49,15.12
11911,2018/8/13 20:32,4.53,14.72,11.29,10.41,7.49,15.08
11912,2018/8/13 21:32,4.52,14.71,11.3,10.42,7.5,15.04
11913,2018/8/13 22:32,4.53,14.72,11.28,10.41,7.52,15.01
11914,2018/8/13 23:32,4.53,14.71,11.29,10.41,7.54,14.99
11915,2018/8/14 0:32,4.53,14.71,11.29,10.42,7.57,14.98
11916,2018/8/14 1:32,4.53,14.72,11.29,10.39,7.58,14.97
11917,2018/8/14 2:32,4.54,14.72,11.29,10.4,7.59,14.95
11918,2018/8/14 3:32,4.55,14.72,11.29,10.39,7.61,14.96
11919,2018/8/14 4:32,4.55,14.72,11.29,10.39,7.61,14.95
11920,2018/8/14 5:32,4.57,14.72,11.3,10.38,7.59,14.95
11921,2018/8/14 6:32,4.57,14.73,11.29,10.37,7.65,14.99
11922,2018/8/14 7:32,4.53,14.72,11.28,10.42,7.85,15.2
11923,2018/8/14 8:32,4.52,14.72,11.3,10.39,7.96,15.32
11924,2018/8/14 9:32,4.52,14.71,11.29,10.4,7.96,15.4
11925,2018/8/14 10:32,4.52,14.72,11.29,10.41,7.86,15.37
11926,2018/8/14 11:32,4.52,14.71,11.3,10.44,7.75,15.32
11931,2018/8/14 16:32,4.52,14.7,11.29,10.43,7.65,15.38
11932,2018/8/14 17:32,4.53,14.71,11.29,10.42,7.54,15.24
11933,2018/8/14 18:32,4.52,14.71,11.29,10.42,7.5,15.15
11934,2018/8/14 19:32,4.52,14.72,11.3,10.41,7.46,15.05
11935,2018/8/14 20:32,4.53,14.71,11.29,10.38,7.45,14.99
11936,2018/8/14 21:32,4.55,14.72,11.29,10.4,7.49,14.96
11937,2018/8/14 22:32,4.56,14.72,11.28,10.39,7.52,14.92
11938,2018/8/14 23:32,4.55,14.71,11.29,10.39,7.55,14.91
11939,2018/8/15 0:32,4.56,14.72,11.28,10.37,7.57,14.9
11940,2018/8/15 1:32,4.57,14.73,11.29,10.37,7.6,14.9
11941,2018/8/15 2:32,4.57,14.73,11.28,10.37,7.6,14.9
11942,2018/8/15 3:32,4.59,14.73,11.29,10.37,7.61,14.9
11943,2018/8/15 4:32,4.6,14.73,11.29,10.36,7.61,14.92
11944,2018/8/15 5:32,4.59,14.72,11.29,10.36,7.63,14.92
11945,2018/8/15 6:32,4.6,14.73,11.29,10.36,7.64,14.96
11946,2018/8/15 7:32,4.61,14.72,11.3,10.41,7.81,15.18
11947,2018/8/15 8:32,4.56,14.71,11.29,10.42,7.85,15.26
11948,2018/8/15 9:32,4.53,14.71,11.29,10.43,7.89,15.33
11949,2018/8/15 10:32,4.53,14.72,11.29,10.4,7.88,15.39
11957,2018/8/15 18:32,4.53,14.71,11.29,10.43,7.49,15.25
11958,2018/8/15 19:32,4.53,14.71,11.28,10.43,7.43,15.12
11959,2018/8/15 20:32,4.54,14.71,11.27,10.42,7.43,15.05
11960,2018/8/15 21:32,4.54,14.7,11.3,10.41,7.47,15.01
11961,2018/8/15 22:32,4.55,14.72,11.29,10.39,7.5,14.97
11962,2018/8/15 23:32,4.55,14.72,11.29,10.39,7.52,14.94
11963,2018/8/16 0:32,4.55,14.72,11.29,10.38,7.55,14.92
11964,2018/8/16 1:32,4.55,14.71,11.29,10.39,7.58,14.94
11965,2018/8/16 2:32,4.57,14.72,11.28,10.37,7.6,14.94
11966,2018/8/16 3:32,4.57,14.72,11.29,10.37,7.6,14.92
11967,2018/8/16 4:32,4.57,14.72,11.29,10.36,7.61,14.9
11968,2018/8/16 5:32,4.57,14.72,11.29,10.37,7.6,14.9
11969,2018/8/16 6:32,4.6,14.72,11.28,10.37,7.64,14.93
11970,2018/8/16 7:32,4.61,14.71,11.28,10.41,7.77,15.1
11971,2018/8/16 8:32,4.53,14.71,11.3,10.42,7.89,15.25
11972,2018/8/16 9:32,4.53,14.71,11.28,10.42,7.86,15.26
11981,2018/8/16 18:32,4.5,14.7,11.28,10.42,7.53,15.3
11982,2018/8/16 19:32,4.51,14.7,11.29,10.43,7.43,15.13
11983,2018/8/16 20:32,4.51,14.71,11.28,10.4,7.43,15.05
11984,2018/8/16 21:32,4.5,14.71,11.28,10.43,7.45,15
11985,2018/8/16 22:32,4.52,14.71,11.28,10.43,7.5,15.01
11986,2018/8/16 23:32,4.59,14.71,11.29,10.41,7.5,14.96
11987,2018/8/17 0:32,4.5,14.71,11.28,10.4,7.55,14.95
11988,2018/8/17 1:32,4.6,14.72,11.29,10.38,7.55,14.9
11989,2018/8/17 2:32,4.59,14.72,11.29,10.37,7.58,14.91
11990,2018/8/17 3:32,4.59,14.71,11.29,10.38,7.6,14.91
11991,2018/8/17 4:32,4.58,14.72,11.29,10.4,7.62,14.95
11992,2018/8/17 5:32,4.49,14.72,11.28,10.4,7.64,14.97
11993,2018/8/17 6:32,4.5,14.72,11.29,10.41,7.65,14.99
11994,2018/8/17 7:32,4.49,14.7,11.29,10.41,7.67,15.03
11995,2018/8/17 8:32,4.48,14.71,11.28,10.42,7.71,15.09
11996,2018/8/17 9:32,4.49,14.71,11.29,10.43,7.72,15.15
11997,2018/8/17 10:32,4.49,14.71,11.29,10.42,7.77,15.22
11998,2018/8/17 11:32,4.48,14.7,11.29,10.44,7.79,15.28
11999,2018/8/17 12:32,4.48,14.7,11.29,10.42,7.75,15.24
12000,2018/8/17 13:32,4.58,14.71,11.29,10.42,7.69,15.16
12001,2018/8/17 14:32,4.48,14.7,11.29,10.42,7.69,15.18
12002,2018/8/17 15:32,4.59,14.72,11.29,10.39,7.64,15.12
12003,2018/8/17 16:32,4.57,14.71,11.28,10.38,7.55,14.98
12004,2018/8/17 17:32,4.56,14.71,11.28,10.39,7.56,14.95
12005,2018/8/17 18:32,4.57,14.72,11.28,10.38,7.57,14.97
12006,2018/8/17 19:32,4.57,14.72,11.29,10.37,7.58,14.95
12007,2018/8/17 20:32,4.56,14.72,11.28,10.37,7.58,14.93
12008,2018/8/17 21:32,4.56,14.72,11.28,10.36,7.59,14.91
12009,2018/8/17 22:32,4.55,14.72,11.29,10.36,7.6,14.91
12010,2018/8/17 23:32,4.54,14.72,11.28,10.35,7.61,14.93
12011,2018/8/18 0:32,4.52,14.73,11.3,10.37,7.63,14.95
12012,2018/8/18 1:32,4.51,14.71,11.28,10.36,7.63,14.95
12013,2018/8/18 2:32,4.52,14.72,11.28,10.35,7.62,14.93
12014,2018/8/18 3:32,4.53,14.72,11.28,10.35,7.63,14.92
